id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1564787676607582208,1564787676607582208,2022-08-30 21:30:29 EDT,2022-08-30,21:30:29,-0400,192462804,jeyffre,Jeffrey Scholz,,"General PSA that if your browser or computer is asking for an update, do the update ASAP.  You don’t know if it is for a “minor bug fix and performance enhancement” or patching a zero day exploit.  It’s a bad UX that minor changes and severe vulnerabilities are treated the same.",en,[],[],[],0,0,2,[],[],https://twitter.com/Jeyffre/status/1564787676607582208,False,,0,,,,,,,,[],,,,
1564754714364977152,1564754714364977152,2022-08-30 19:19:30 EDT,2022-08-30,19:19:30,-0400,1350506884479012870,drowsyinvestor,Drowsy Investor,,"Loved this line from $CRWD ER “Our growth is durable. Unlike our competitor, $S, who can’t stop a non 0 day exploit if we gave them the patch. They can’t protect information even if the files were literally in the computer (waits for laughter). What I’m saying is they are bad” 🙃  https://t.co/kgDCL4jrFC",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FbcgHiFXgAApY24.jpg'],3,1,5,[],"['crwd', 's']",https://twitter.com/drowsyinvestor/status/1564754714364977152,False,,1,https://pbs.twimg.com/tweet_video_thumb/FbcgHiFXgAApY24.jpg,,,,,,,[],,,,
1564728696401178625,1564728696401178625,2022-08-30 17:36:07 EDT,2022-08-30,17:36:07,-0400,1274599756312965126,alta_ibo,Arab Anonymous,,"🚨 Breaking News: Iran-Contra Zero Day exploit found on #TruthSocial app. DO NOT UPDATE, instead delete the app ASAP and then re-download from app store. The exploit will copy keystrokes for banking app passwords.   SHARE WITH ALL  https://t.co/yLJvNw8ke6",en,[],['https://cointelegraph.com/news/hackers-exploit-zero-day-bug-to-steal-from-general-bytes-bitcoin-atms'],[],1,0,1,['truthsocial'],[],https://twitter.com/alta_ibo/status/1564728696401178625,False,,0,,,,,,,,[],,,,
1564646056222244864,1564646056222244864,2022-08-30 12:07:44 EDT,2022-08-30,12:07:44,-0400,1390302614001119236,frankmarano6,Frank Marano,,".@KrollWire is tracking CVE-2022-2884, a critical vulnerability affecting GitLab, allowing an authenticated attacker to execute code remotely. We recommend immediately applying patches to all installations running affected versions. https://t.co/IvMyDJIw5X  https://t.co/ZMC1DA5cqp",en,"[{'screen_name': 'krollwire', 'name': 'kroll', 'id': '873889682'}]","['https://bit.ly/3TfENSq', 'https://kroll.smh.re/6zf']",[],0,0,0,[],[],https://twitter.com/FrankMarano6/status/1564646056222244864,False,,0,,,,,,,,[],,,,
1564616365130104833,1564616365130104833,2022-08-30 10:09:45 EDT,2022-08-30,10:09:45,-0400,937806764774277120,securitytrails,SecurityTrails,,"A 0-day vulnerability, CVE-2022-22047, affecting current versions of Windows and Windows Server, was being exploited by Austria-based entity called KNOTWEED:  https://t.co/QdaWtWY3JD",en,[],['http://ow.ly/XpX250KvHWT'],[],0,0,2,[],[],https://twitter.com/securitytrails/status/1564616365130104833,False,,0,,,,,,,,[],,,,
1564614938043228172,1564614938043228172,2022-08-30 10:04:05 EDT,2022-08-30,10:04:05,-0400,1371881866937171969,hanlirecom,Hanlire,,What is a zero day exploit? – COMPUTER IMAGE  https://t.co/GYZA41RuGf,en,[],['https://hanlire.com/whats-a-zero-day-exploit-computer-image/'],[],0,0,0,[],[],https://twitter.com/HanlireCom/status/1564614938043228172,False,,0,,,,,,,,[],,,,
1564600081734635524,1564600081734635524,2022-08-30 09:05:03 EDT,2022-08-30,09:05:03,-0400,23568742,grnet_cert,GRNET/CERT,,"read all about CVE-2022-36436, the critical vulnerability we identified in the ""Twisted VNC Authentication Proxy"":  https://t.co/WVkE7vPix1",en,[],['https://cert.grnet.gr/en/blog/cve-2022-36436-twisted-vnc-authentication-proxy-authentication-bypass/'],[],0,4,7,[],[],https://twitter.com/grnet_cert/status/1564600081734635524,False,,0,,,,,,,,[],,,,
1564594032738992128,1564594032738992128,2022-08-30 08:41:00 EDT,2022-08-30,08:41:00,-0400,33182087,me_adsolutions,ManageEngine ADSolutions,,"Threat actors from across the globe are relentless in their efforts to exploit Follina, Microsoft's #Zero-day vulnerability. Read our blog to see how ADAudit Plus helps you assess your exposure to Follina.  https://t.co/LpIjUYKoNV  https://t.co/tI6LQzg6gn",en,[],['https://zcu.io/XU0k'],['https://pbs.twimg.com/media/FbaN-y4akAEADt1.jpg'],0,0,0,['zero'],[],https://twitter.com/ME_ADSolutions/status/1564594032738992128,False,,1,https://pbs.twimg.com/media/FbaN-y4akAEADt1.jpg,,,,,,,[],,,,
1564560905295257600,1564560905295257600,2022-08-30 06:29:22 EDT,2022-08-30,06:29:22,-0400,1484465739084054528,backuplabs,BackupLABS,,"A critical vulnerability in multiple API endpoints of #Atlassian #Bitbucket Server and Data Centre could allow an unauthorized attacker to remotely execute malware, and view, change, and even delete data stored in repositories... Look out! 👀   https://t.co/xo4lqX33Ve",en,[],['https://www.theregister.com/2022/08/29/atlassian_bitbucket_critical_bug/'],[],0,0,0,"['atlassian', 'bitbucket']",[],https://twitter.com/BackupLabs/status/1564560905295257600,False,,0,,,,,,,,[],,,,
1564551995783913472,1564543680601640960,2022-08-30 05:53:58 EDT,2022-08-30,05:53:58,-0400,19768836,timpa,The Timps,,"@Willeth @mattthr @santanderukhelp If multiple peoples stuff was stolen at once, it implies organisation. And that could mean a 0 day vulnerability. IE a way to get into the devices without the pin. There was one demoed YEARS ago that was a combo of opening and closing camera and accessibility in the right order.",en,[],[],[],0,0,1,[],[],https://twitter.com/timpa/status/1564551995783913472,False,,0,,,,,,,,"[{'screen_name': 'Willeth', 'name': 'Will Templeton 💙', 'id': '5384722'}, {'screen_name': 'mattthr', 'name': 'Matt Thrower', 'id': '110669356'}, {'screen_name': 'santanderukhelp', 'name': 'Santander UK Help', 'id': '962692878'}]",,,,
1564548738693353472,1564548738693353472,2022-08-30 05:41:01 EDT,2022-08-30,05:41:01,-0400,919240575450095617,biswajeetray7,Biswajeet Ray🇮🇳,,@GoogleVRP @Google hey team recently i reported i critical Vulnerability in your most visiting platform which is leading to service outage. But still not much response from your side I don't know why you guy's ignoring security researcher.  Kindly take this issue seriously 👍🏻,en,"[{'screen_name': 'google', 'name': 'google', 'id': '20536157'}]",[],[],0,0,0,[],[],https://twitter.com/BiswajeetRay7/status/1564548738693353472,False,,0,,,,,,,,[],,,,
