id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1580337136498511874,1580337136498511874,2022-10-12 19:18:29 EDT,2022-10-12,19:18:29,-400,1561260829651226625,ncsntoday,ncsntoday,,Critical Vulnerability in Aptos MoveVM Disclovered by | #microsoft | #hacking | #cybersecurity  https://t.co/bGUo520iEd,en,[],['https://nationalcybersecuritynews.today/critical-vulnerability-in-aptos-movevm-disclovered-by-microsoft-hacking-cybersecurity/'],[],0,0,0,"['microsoft', 'hacking', 'cybersecurity']",[],https://twitter.com/ncsntoday/status/1580337136498511874,False,,0,,,,,,,,[],,,,
1580326203201769472,1580326203201769472,2022-10-12 18:35:02 EDT,2022-10-12,18:35:02,-400,1153791385704681472,tegocyber,tegocyber,,"Microsoft's Patch Tuesday update fixes 85 vulnerabilities, including an actively exploited Windows Zero Day vulnerability but there still is no patch for the two Exchange zero-days. #PatchTuesday #vulnerability #zeroday #cybersecurity  https://t.co/YEcdh2iYFB",en,[],['https://thehackernews.com/2022/10/microsoft-patch-tuesday-fixes-new.html'],[],2,2,2,"['patchtuesday', 'vulnerability', 'zeroday', 'cybersecurity']",[],https://twitter.com/tegocyber/status/1580326203201769472,False,,0,,,,,,,,[],,,,
1580295340506636289,1580295340506636289,2022-10-12 16:32:24 EDT,2022-10-12,16:32:24,-400,1086675143462670338,alexagm33043450,Alexa Gómez,,New Third Zero day vulnerability discovered in Microsoft Exchange. No patch available  https://t.co/naJ6jAL3xr,en,[],['https://ift.tt/2ZuL49r'],[],0,0,0,[],[],https://twitter.com/AlexaGm33043450/status/1580295340506636289,False,,0,,,,,,,,[],,,,
1580284875612950528,1580284875612950528,2022-10-12 15:50:49 EDT,2022-10-12,15:50:49,-400,787803608,iicsorg,IICyberSecurity,,#infosec #cybersecurity New Third Zero day vulnerability discovered in Microsoft Exchange. No patch available  https://t.co/5WGthwfiHq  https://t.co/3PCZCdT8FU,en,[],['https://www.securitynewspaper.com/2022/10/12/new-third-zero-day-vulnerability-discovered-in-microsoft-exchange-no-patch-available/'],['https://pbs.twimg.com/media/Fe5MuH9VUAI5I-c.jpg'],0,0,1,"['infosec', 'cybersecurity']",[],https://twitter.com/iicsorg/status/1580284875612950528,False,,1,https://pbs.twimg.com/media/Fe5MuH9VUAI5I-c.jpg,,,,,,,[],,,,
1580259857592352768,1580259857592352768,2022-10-12 14:11:24 EDT,2022-10-12,14:11:24,-400,262300712,looeyes,Hosam Hittini ⚔️,,"There's a zero-day patch, but it's not for the zero-day you thought.  #CyberSecurity #InformationSecurity #News Microsoft,Vulnerability,Windows,0 day,Exploit,Patch Tuesday,vulnerability   https://t.co/3SIcapMFjQ",en,[],['https://nakedsecurity.sophos.com/2022/10/12/patch-tuesday-in-brief-one-0-day-fixed-but-no-pat'],[],0,2,1,"['cybersecurity', 'informationsecurity', 'news']",[],https://twitter.com/looEyes/status/1580259857592352768,False,,0,,,,,,,,[],,,,
1580207586883690497,1580207586883690497,2022-10-12 10:43:42 EDT,2022-10-12,10:43:42,-400,920420001965678592,secriskrptsme,Debra M. Fezza Reed 🧡🇺🇲 🌻 🇺🇦,,"RT:  #Qualys Threat Protection - Microsoft Patch Tuesday, October 2022 Edition: 84 Vulnerabilities patched including 12 Microsoft Edge (Chromium-Based), 2 Zero-days, and 13 Rated as Critical  https://t.co/KT8cxWtI0y #vulnerability …  https://t.co/oIjTU7bNBI",en,[],"['https://bit.ly/3EJdlYm', 'https://twitter.com/qualys/status/1580204181121400843']",[],0,0,0,"['qualys', 'vulnerability']",[],https://twitter.com/SecRiskRptSME/status/1580207586883690497,False,https://twitter.com/qualys/status/1580204181121400843,0,,,,,,,,[],,,,
1580204181121400843,1580204181121400843,2022-10-12 10:30:10 EDT,2022-10-12,10:30:10,-400,20260123,qualys,Qualys,,"#Qualys Threat Protection - Microsoft Patch Tuesday, October 2022 Edition: 84 Vulnerabilities patched including 12 Microsoft Edge (Chromium-Based), 2 Zero-days, and 13 Rated as Critical   https://t.co/8FE8bqZlt6 #vulnerability  https://t.co/t3084bWbPz",en,[],['https://bit.ly/3EJdlYm'],['https://pbs.twimg.com/media/Fe4DVB6WIAAz9sP.jpg'],0,2,5,"['qualys', 'vulnerability']",[],https://twitter.com/qualys/status/1580204181121400843,False,,1,https://pbs.twimg.com/media/Fe4DVB6WIAAz9sP.jpg,,,,,,,[],,,,
1580166843360489474,1580166843360489474,2022-10-12 08:01:48 EDT,2022-10-12,08:01:48,-400,208687519,isogent,isogent,,"#Microsoft's Patch Tuesday updates this month fix 85 vulnerabilities, including an actively exploited Windows Zero Day #vulnerability, but no patches yet for in-the-wild exploited Exchange Server vulnerabilities.   https://t.co/OlEIk3pdtB by   @TheHackersNews",en,"[{'screen_name': 'thehackersnews', 'name': 'the hacker news', 'id': '209811713'}]",['https://hubs.la/Q01pxfSp0'],[],0,0,0,"['microsoft', 'vulnerability']",[],https://twitter.com/isogent/status/1580166843360489474,False,,0,,,,,,,,[],,,,
1580147620475187201,1580147620475187201,2022-10-12 06:45:25 EDT,2022-10-12,06:45:25,-400,1132127578922344448,it_news_for_all,IT news for all,,"Microsoft's Patch Tuesday updates this month fix 85 vulnerabilities, including an actively exploited Windows Zero Day vulnerability, but no patches yet for in-the-wild exploited Exchange Server vulnerabilities.  Read:  https://t.co/RukfM4NPgr...  https://t.co/VJ2DnRS1ew",en,[],"['https://thehackernews.com/2022/1', 'https://t.me/s/it_news_for_all/60581']",[],0,0,0,[],[],https://twitter.com/IT_news_for_all/status/1580147620475187201,False,,0,,,,,,,,[],,,,
1580147491722231808,1580147491722231808,2022-10-12 06:44:54 EDT,2022-10-12,06:44:54,-400,1132127578922344448,it_news_for_all,IT news for all,,"Microsoft's Patch Tuesday updates this month fix 85 vulnerabilities, including an actively exploited Windows Zero Day vulnerability, but no patches yet for in-the-wild exploited Exchange Server vulnerabilities.  Read:  https://t.co/RukfM4vG2j...  https://t.co/Am9lhKfECC",en,[],"['https://thehackernews.com/2022/1', 'https://t.me/s/it_news_for_all/60580']",[],0,0,0,[],[],https://twitter.com/IT_news_for_all/status/1580147491722231808,False,,0,,,,,,,,[],,,,
