id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1587591531770298368,1587591531770298368,2022-11-01 19:44:51 EDT,2022-11-01,19:44:51,-400,3258978013,buaqbot,unSafe.sh Bot,,OpenSSL 3 Critical Vulnerability | What Do Organizations Need To Do Now?  https://t.co/YyAbepReGX  https://t.co/ZKJ6zkD5pA,en,[],"['https://ift.tt/Jd31QtZ', 'https://ift.tt/nrdu6EF']",[],0,0,0,[],[],https://twitter.com/buaqbot/status/1587591531770298368,False,,0,,,,,,,,[],,,,
1587559686244818944,1587559686244818944,2022-11-01 17:38:19 EDT,2022-11-01,17:38:19,-400,11164942,taikoyap,太鼓屋P,,"CVE-2022-3786 and CVE-2022-3602: X.509 Email Address Buffer Overflows - OpenSSL Blog ""The 3.0.7 release was announced as fixing a CRITICAL vulnerability, but CVE-2022-3786 and CVE-2022-3602 are both HIGH. What happened to the CRITICAL vulnerability?""  https://t.co/xqWTgKXP8x",en,[],['https://www.openssl.org/blog/blog/2022/11/01/email-address-overflows'],[],0,0,1,[],[],https://twitter.com/taikoyaP/status/1587559686244818944,False,,0,,,,,,,,[],,,,
1587557706122100736,1587557706122100736,2022-11-01 17:30:27 EDT,2022-11-01,17:30:27,-400,988399956837961728,rutamureka,JimmyJam256,,"OpenSSL earlier reported ‘critical’ vulnerability downgraded to ‘High’. A client or server must be set up to check a malicious email address within a certificate, this vulnerability is probably less susceptible to widespread exploitation than HeartBleed.   https://t.co/ZGhl14uQWL",en,[],['https://securitylabs.datadoghq.com/articles/openssl-november-1-vulnerabilities/'],[],1,0,0,[],[],https://twitter.com/rutamureka/status/1587557706122100736,False,,0,,,,,,,,[],,,,
1587549314598961153,1587549314598961153,2022-11-01 16:57:06 EDT,2022-11-01,16:57:06,-400,30207605,thesslstore,The SSL Store™,,OpenSSL Issues Update to Fix Formerly ‘Critical’ Vulnerability Nov. 1 #cybersecurity #cybersec #infosecurity #infosec  https://t.co/LulN6WAo0e,en,[],['https://zpr.io/viDYYgKedM5W'],[],0,3,2,"['cybersecurity', 'cybersec', 'infosecurity', 'infosec']",[],https://twitter.com/thesslstore/status/1587549314598961153,False,,0,,,,,,,,[],,,,
1587543744638816256,1587543744638816256,2022-11-01 16:34:58 EDT,2022-11-01,16:34:58,-400,876916563630149632,ordrofthings,ordr,,The OpenSSL Project recently announced a critical vulnerability associated with #OpenSSL versions 3.0 and higher. The version released today — OpenSSL version 3.0.7 — addresses this vulnerability. Here's everything you need to know:  https://t.co/HLdlUzBrA5  https://t.co/51qG2mh0Th,en,[],['https://bit.ly/3TXWQwr'],['https://pbs.twimg.com/media/FggWnSGXkAcgIUi.jpg'],0,0,0,['openssl'],[],https://twitter.com/ordrofthings/status/1587543744638816256,False,,1,https://pbs.twimg.com/media/FggWnSGXkAcgIUi.jpg,,,,,,,[],,,,
1587518592777592834,1587518592777592834,2022-11-01 14:55:01 EDT,2022-11-01,14:55:01,-400,74533924,romain_lauret,Romain Lauret,,OpenSSL 3 Critical Vulnerability | What Do Organizations Need To Do Now? #sentinelone #infosec  https://t.co/3luAcOyAC7,en,[],['https://www.sentinelone.com/blog/openssl-3-critical-vulnerability-what-do-organizations-need-to-do-now/'],[],0,0,0,"['sentinelone', 'infosec']",[],https://twitter.com/Romain_Lauret/status/1587518592777592834,False,,0,,,,,,,,[],,,,
1587510294523150337,1587432655741767680,2022-11-01 14:22:03 EDT,2022-11-01,14:22:03,-400,1265297731834298368,bionicai,Bionic,,@AccidentalCISO Check out our latest blog to see if you are at risk from OpenSSL's latest critical vulnerability:  https://t.co/sgWaUvEn2r,en,[],['https://bionic.ai/blog/open-ssl-vulnerability/'],[],0,0,1,[],[],https://twitter.com/BionicAI/status/1587510294523150337,False,,0,,,,,,,,"[{'screen_name': 'AccidentalCISO', 'name': 'Accidental CISO', 'id': '1085683907561967617'}]",,,,
1587497068238610435,1587497068238610435,2022-11-01 13:29:29 EDT,2022-11-01,13:29:29,-400,1279096099022782465,getnorbr,NORBr.com,,"🚨 The internet has been abuzz with talks of a new, critical vulnerability in OpenSSL 3.0.x for about a week now 🚨   In this #PayTechTalk, Damien Fleuriot explains what is OpenSSL, how do we fare over at NORBr, and what should you do, as a C-level.  https://t.co/fK2a9TChjU  https://t.co/ckwvzgF8CC",en,[],['https://www.linkedin.com/feed/update/urn:li:activity:6993260279979503617'],['https://pbs.twimg.com/media/FgfrocLWAAApK3u.jpg'],1,0,0,['paytechtalk'],[],https://twitter.com/GetNORBr/status/1587497068238610435,False,,1,https://pbs.twimg.com/media/FgfrocLWAAApK3u.jpg,,,,,,,[],,,,
1587491131939487751,1587491131939487751,2022-11-01 13:05:54 EDT,2022-11-01,13:05:54,-400,213197849,tazznd,Doug Hansen,,"The OpenSSL Project on Tuesday announced the release of OpenSSL 3.0.7. Everyone was anxiously awaiting to learn the details of the first critical vulnerability discovered since 2016, but the project’sdevelopers decided to downgrade the flaw’s severity   https://t.co/VqH3qGPDcn",en,[],['https://dcreations.tech/anxiously-awaited-openssl-vulnerabilitys-severity-downgraded-from-critical-to-high/'],[],0,0,0,[],[],https://twitter.com/tazznd/status/1587491131939487751,False,,0,,,,,,,,[],,,,
1587489836209946629,1587489836209946629,2022-11-01 13:00:45 EDT,2022-11-01,13:00:45,-400,89265556,laurenbabis,Lauren Babis,,OpenSSL 3 critical vulnerability downgraded to a high!  https://t.co/xXti95zB4b,en,[],['https://www.openssl.org/news/secadv/20221101.txt'],[],0,0,0,[],[],https://twitter.com/LaurenBabis/status/1587489836209946629,False,,0,,,,,,,,[],,,,
