id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1590552182189092864,1590552182189092864,2022-11-09 22:49:25 EST,2022-11-09,22:49:25,-500,369107103,mrsyiswhy,Mrs. Y.,,"SecurityWeek: Citrix Patches Critical Vulnerability in Gateway, ADC  https://t.co/8XZdZiECMe",en,[],['https://www.securityweek.com/citrix-patches-critical-vulnerability-gateway-adc'],[],0,0,0,[],[],https://twitter.com/MrsYisWhy/status/1590552182189092864,False,,0,,,,,,,,[],,,,
1590529631064563712,1590529631064563712,2022-11-09 21:19:49 EST,2022-11-09,21:19:49,-500,863379752853417984,orbitbrain,Orbit Brain,,"Citrix Patches Critical Vulnerability in Gateway, ADC  https://t.co/YYiAsxxvvo",en,[],['https://www.orbitbrain.com/blog/citrix-patches-critical-vulnerability-in-gateway-adc/'],[],0,0,0,[],[],https://twitter.com/OrbitBrain/status/1590529631064563712,False,,0,,,,,,,,[],,,,
1590521804149428225,1590135298804940800,2022-11-09 20:48:43 EST,2022-11-09,20:48:43,-500,76581660,ohhara_shiojiri,ohhara_P🧐Slow life in the isekai,,"Citrix Patches Critical Vulnerability in Gateway, ADC |  https://t.co/DCMGn0MIxb  https://t.co/wS5ny2qQlI",en,[],"['http://SecurityWeek.Com', 'https://www.securityweek.com/citrix-patches-critical-vulnerability-gateway-adc']",[],1,0,0,[],[],https://twitter.com/ohhara_shiojiri/status/1590521804149428225,False,,0,,,,,,,,[],,,,
1590495631759417344,1590495631759417344,2022-11-09 19:04:43 EST,2022-11-09,19:04:43,-500,24902255,barron_nel,Barron Nel,,"Citrix Patches Critical Vulnerability in Gateway, ADC  https://t.co/Finum7CvVD",en,[],['https://vmvirtualmachine.com/citrix-patches-critical-vulnerability-in-gateway-adc/'],[],0,0,0,[],[],https://twitter.com/Barron_Nel/status/1590495631759417344,False,,0,,,,,,,,[],,,,
1590411287061663746,1590411287061663746,2022-11-09 13:29:33 EST,2022-11-09,13:29:33,-500,1574149382416515074,embedded_house,Embedded House,,"Citrix Patches Critical Vulnerability in Gateway, ADC: Citrix on Tuesday announced patches for three vulnerabilities impacting its Gateway and ADC products, including one critical-severity flaw. Widely deployed across…  https://t.co/2ivzP2fkn4 #security #cybersecurity #technology",en,[],['http://dlvr.it/ScVsSg'],[],0,0,0,"['security', 'cybersecurity', 'technology']",[],https://twitter.com/embedded_house/status/1590411287061663746,False,,0,,,,,,,,[],,,,
1590407754908401667,1590407754908401667,2022-11-09 13:15:31 EST,2022-11-09,13:15:31,-500,1554061528621465601,bibstech,Bibs Tech,,"Citrix Patches Critical Vulnerability in Gateway, ADC  https://t.co/Syu5iUewfW",en,[],['https://bibstech.live/citrix-patches-critical-vulnerability-in-gateway-adc/'],[],0,0,0,[],[],https://twitter.com/BibsTech/status/1590407754908401667,False,,0,,,,,,,,[],,,,
1590371876471070726,1590371876471070726,2022-11-09 10:52:57 EST,2022-11-09,10:52:57,-500,1112060347018608640,protecit_online,ProtecIT,,"Citrix Patches Critical Vulnerability in Gateway, ADC  https://t.co/kszWT1rxdN .",en,[],['https://ift.tt/YL6Vx5C'],[],0,0,0,[],[],https://twitter.com/Protecit_online/status/1590371876471070726,False,,0,,,,,,,,[],,,,
1590371144862814208,1590371144862814208,2022-11-09 10:50:03 EST,2022-11-09,10:50:03,-500,2902969731,lionspud,Tammy Smith,,"Citrix Patches Critical Vulnerability in Gateway, ADC  https://t.co/pQeoqPiwfF",en,[],['https://ift.tt/RhQAwqu'],[],0,0,0,[],[],https://twitter.com/LionSpud/status/1590371144862814208,False,,0,,,,,,,,[],,,,
1590369358429048833,1590369358429048833,2022-11-09 10:42:57 EST,2022-11-09,10:42:57,-500,1070440617665314817,cyberbuzznews,CybersecurityNews,,"Citrix Patches Critical Vulnerability in Gateway, ADC  https://t.co/ib9ZmqbYaz",en,[],['https://ift.tt/ktTrdiy'],[],0,0,0,[],[],https://twitter.com/cyberbuzznews/status/1590369358429048833,False,,0,,,,,,,,[],,,,
1590368412387217411,1590368412387217411,2022-11-09 10:39:11 EST,2022-11-09,10:39:11,-500,420895831,it_securitynews,IT Security News - www.itsecuritynews.info,,"Citrix Patches Critical Vulnerability in Gateway, ADC  https://t.co/p6qupwbOmA",en,[],['https://www.itsecuritynews.info/citrix-patches-critical-vulnerability-in-gateway-adc/'],[],0,0,0,[],[],https://twitter.com/IT_securitynews/status/1590368412387217411,False,,0,,,,,,,,[],,,,
1590363692763209728,1590363692763209728,2022-11-09 10:20:26 EST,2022-11-09,10:20:26,-500,1230591928963620866,thecyberstream3,TheCyberStream,,"Just in... Citrix Patches Critical Vulnerability in Gateway, ADC  https://t.co/GBkPxI6GE7 #Cyber #Knowledge",en,[],['https://ift.tt/TXBcvZI'],[],0,0,0,"['cyber', 'knowledge']",[],https://twitter.com/TheCyberStream3/status/1590363692763209728,False,,0,,,,,,,,[],,,,
1590362346828054535,1590362346828054535,2022-11-09 10:15:05 EST,2022-11-09,10:15:05,-500,958005194398289920,www_sesin_at,www.sesin.at,,New post from  https://t.co/9KYxtdZjkl (Update #5 - 0-day Exploit Remote Code Execution in Microsoft Exchange On-Premise – Workaround verfügbar) has been published on  https://t.co/7O3ZMPG2pY,en,[],"['http://www.sesin.at', 'https://www.sesin.at/2022/11/09/update-5-0-day-exploit-remote-code-execution-in-microsoft-exchange-on-premise-workaround-verfugbar/']",[],0,0,0,[],[],https://twitter.com/www_sesin_at/status/1590362346828054535,False,,0,,,,,,,,[],,,,
1590359978476507137,1590359978476507137,2022-11-09 10:05:40 EST,2022-11-09,10:05:40,-500,154409571,dabiztech,Paul Davidson,,"Citrix Patches Critical Vulnerability in Gateway, ADC  https://t.co/zobSwUzRuc",en,[],['https://ift.tt/wSzfgWD'],[],0,0,0,[],[],https://twitter.com/DaBizTech/status/1590359978476507137,False,,0,,,,,,,,[],,,,
1590359432470437888,1590359432470437888,2022-11-09 10:03:30 EST,2022-11-09,10:03:30,-500,140461305,th3fix3r,SK,,"Citrix Patches Critical Vulnerability in Gateway, ADC  https://t.co/9MU69R3EPI #ASEA #ASEAinItaly",en,[],['https://ift.tt/R4waM6U'],[],0,0,0,"['asea', 'aseainitaly']",[],https://twitter.com/TH3FIX3R/status/1590359432470437888,False,,0,,,,,,,,[],,,,
1590358680972804098,1590358680972804098,2022-11-09 10:00:31 EST,2022-11-09,10:00:31,-500,129711053,stopmalvertisin,Kimberly,,"SecurityWeek | Citrix Patches Critical Vulnerability in Gateway, ADC  https://t.co/1hBqSRd1Zv",en,[],['https://stpmvt.com/3fOzElD'],[],0,0,0,[],[],https://twitter.com/StopMalvertisin/status/1590358680972804098,False,,0,,,,,,,,[],,,,
1590358084085460992,1590358084085460992,2022-11-09 09:58:09 EST,2022-11-09,09:58:09,-500,28859710,isecurity,iSecurity,,"Citrix Patches Critical Vulnerability in Gateway, ADC  https://t.co/9HADLBZ8Ey",en,[],['https://isecurityfeed.wordpress.com/2022/11/09/citrix-patches-critical-vulnerability-in-gateway-adc/'],[],0,1,0,[],[],https://twitter.com/iSecurity/status/1590358084085460992,False,,0,,,,,,,,[],,,,
